,Date,original_stage,discharge_corrected,tidal value,Flow (CFS),StormSurge,y
27,1990-03-28,13.42,0.606591994,1.034564868,966000.0,-0.0281914315738269,-0.42797287399999995
28,1990-03-29,13.7,0.433168553,1.163455458,972000.0,0.215086760853173,-0.730286905
29,1990-03-30,13.9,0.579083602,1.25548848,985000.0,0.468183363969888,-0.6764048779999999
30,1990-03-31,13.87,0.323736893,1.291604336,994000.0,0.428133295088672,-0.967867443
31,1990-04-01,13.85,0.245336035,1.264499562,994000.0,0.292009184428646,-1.019163527
32,1990-04-02,13.79,0.277590437,1.176921213,985000.0,0.560913174049764,-0.899330776
33,1990-04-03,13.77,0.41070743,1.040449423,972000.0,0.32166734429366,-0.6297419930000001
34,1990-04-05,13.5,0.573684909,0.870951915,950000.0,0.0575108673166835,-0.297267006
35,1990-04-06,13.37,0.630270535,0.740837913,931000.0,0.331702297395134,-0.11056737800000005
36,1990-04-07,13.26,0.768081216,0.605615855,920000.0,0.350649783759104,0.16246536099999997
37,1990-04-08,13.14,0.913102636,0.520996632,899000.0,0.0745709641100551,0.39210600399999995
38,1990-04-09,12.95,0.978475446,0.636783105,871000.0,0.164396451292058,0.341692341
39,1990-04-10,12.75,1.200071584,0.770306075,854000.0,0.183945005270581,0.429765509
40,1990-04-11,12.56,1.259047883,0.913318669,844000.0,-0.0160318380872883,0.345729214
41,1990-04-12,12.47,1.223858694,1.051847257,821000.0,-0.179140045857044,0.1720114370000001
42,1990-04-13,12.24,1.274679536,1.161784129,800000.0,-0.162385857854615,0.11289540700000011
43,1990-04-14,12.07,1.409168556,1.219083255,781000.0,-0.0075331209706209,0.1900853010000001
44,1990-04-16,11.44,1.460246883,1.168609063,745000.0,-0.0792770351202548,0.29163782000000005
45,1990-04-17,11.25,1.520393493,1.093568149,733000.0,-0.0661542513011321,0.42682534400000005
46,1990-04-18,11.18,1.600986731,1.076079031,724000.0,-0.0728016525369317,0.5249077000000002
47,1990-04-19,11.3,1.81638233,1.06608109,718000.0,0.223297274746394,0.75030124
48,1990-04-20,11.27,2.017947961,1.03603974,711000.0,0.314422720062325,0.9819082209999999
49,1990-04-21,11.14,1.984533475,1.01064153,709000.0,0.220768264157541,0.9738919450000001
50,1990-04-22,10.97,1.933287298,0.973340964,710000.0,0.150813320207879,0.959946334
51,1990-04-23,11.14,2.018399434,1.048351319,716000.0,0.128780851854776,0.970048115
52,1990-04-24,11.24,2.008248052,1.18386051,721000.0,0.0289204998069398,0.824387542
53,1990-04-25,11.44,2.058768684,1.315358896,726000.0,0.107146459790151,0.7434097879999999
54,1990-04-26,11.71,2.238119785,1.410081044,734000.0,0.263718601320634,0.8280387409999999
55,1990-04-27,12.05,2.45178668,1.455363607,740000.0,0.568779570855995,0.9964230730000001
56,1990-04-28,11.74,2.03304923,1.442307967,742000.0,0.290986050364011,0.590741263
57,1990-04-29,11.75,1.99476382,1.367073686,744000.0,0.0946356480475071,0.6276901340000001
58,1990-04-30,11.54,1.830539278,1.23517801,745000.0,0.116690719291563,0.595361268
59,1990-05-01,11.48,1.711019263,1.062093397,740000.0,0.0619104197943362,0.6489258660000001
60,1990-05-02,11.45,1.835605633,0.875402299,742000.0,0.228118208305363,0.9602033339999999
61,1990-05-03,11.52,1.928258507,0.818242108,746000.0,0.487010787883557,1.110016399
62,1990-05-04,11.54,1.99767768,0.718198093,750000.0,0.236855347444193,1.279479587
63,1990-05-05,11.62,1.972678847,0.615163272,753000.0,0.195450165289898,1.357515575
64,1990-05-06,11.74,2.013529312,0.726837212,756000.0,-0.0592047327183184,1.2866921000000002
65,1990-05-07,11.94,2.124579795,0.855730795,759000.0,0.149900171204141,1.268849
66,1990-05-08,11.93,2.053645307,0.999591169,764000.0,0.283037276982347,1.0540541380000001
67,1990-05-09,12.22,2.309231676,1.140706274,776000.0,0.583566234615288,1.168525402
68,1990-05-11,12.42,2.127903439,1.355776275,800000.0,0.132952794389202,0.7721271639999998
69,1990-05-12,12.57,2.035817222,1.388728399,810000.0,0.334369972909899,0.647088823
70,1990-05-13,12.9,2.162242453,1.352028003,845000.0,0.232741335506832,0.8102144500000001
71,1990-05-14,13.04,1.776265466,1.262621945,900000.0,0.211086460503931,0.5136435209999999
72,1990-05-15,13.29,1.23164131,1.134817463,930000.0,-0.0375084857602214,0.09682384700000002
73,1990-05-16,13.39,0.942383697,1.003836821,951000.0,0.0598386885927918,-0.061453123999999915
74,1990-05-17,13.46,0.735906008,0.947119757,964000.0,-0.0971973128152337,-0.211213749
75,1990-05-18,13.69,0.7317248,0.929993484,972000.0,-0.0980585314773989,-0.19826868400000008
76,1990-05-19,13.63,0.764141763,0.912511954,972000.0,0.0325692130393909,-0.14837019099999993
77,1990-05-20,13.48,0.346519314,0.984692554,961000.0,-0.0073786983137531,-0.63817324
78,1990-05-21,13.45,0.764657529,1.096511538,951000.0,-0.0010806571443997,-0.33185400899999995
79,1990-05-22,13.46,0.878054999,1.229736476,945000.0,-0.221241402784356,-0.3516814770000001
80,1990-05-23,13.53,0.976370106,1.353771889,940000.0,-0.154821122758501,-0.37740178299999994
81,1990-05-24,13.61,1.131978564,1.423282262,948000.0,-0.0470856392529023,-0.2913036980000001
82,1990-05-25,13.66,1.019918702,1.417028013,965000.0,-0.0179535750656112,-0.3971093109999999
83,1990-05-26,13.87,0.888907595,1.339657929,981000.0,0.128226206652062,-0.45075033399999986
84,1990-05-27,13.89,0.757846399,1.214628679,1005000.0,0.335436159477616,-0.4567822800000001
85,1990-05-28,14.33,0.73326924,1.0490956,1035000.0,0.526075111477869,-0.31582636
86,1990-05-29,14.49,0.484936099,0.864807905,1064000.0,0.424991451171623,-0.37987180600000003
87,1990-05-30,14.65,0.247433634,0.679732873,1084000.0,0.431193765676526,-0.43229923899999995
88,1990-05-31,14.77,0.178974196,0.58768596,1090000.0,0.460308015025668,-0.408711764
89,1990-06-01,14.89,0.278721213,0.598308308,1122000.0,0.38331527810643,-0.319587095
125,1990-07-08,10.44,1.626015406,0.89190663,673000.0,0.06986473365466,0.734108776
126,1990-07-09,10.05,1.551515502,0.776214067,651000.0,-0.133212906630494,0.775301435
127,1990-07-10,9.75,1.580543803,0.619092474,637000.0,0.0285946357696392,0.9614513290000001
128,1990-07-13,8.53,1.247375773,0.191367828,576000.0,0.0924852203173314,1.056007945
129,1990-07-14,7.65,0.576188048,0.294493779,554000.0,0.0008372181393876,0.281694269
130,1990-07-15,7.61,0.985051505,0.428704331,534000.0,-0.135043558140301,0.5563471740000001
131,1990-07-16,7.25,0.900181714,0.56509467,518000.0,0.0240057004098974,0.335087044
132,1990-07-17,6.81,0.694125069,0.690158071,506000.0,0.0182459945796851,0.003966997999999999
133,1990-07-18,6.16,0.192124103,0.777457833,487000.0,0.0027138688510233,-0.5853337300000001
134,1990-07-20,6.11,0.617617554,0.722482035,461000.0,0.203332965067943,-0.10486448100000001
135,1990-07-21,5.74,0.432175704,0.579426827,450000.0,0.212246027934329,-0.14725112300000004
136,1990-07-23,5.51,0.282718502,0.250406808,450000.0,0.096672579810362,0.032311694
137,1990-07-24,5.47,0.230484949,0.108318257,463000.0,-0.0688080151245151,0.122166692
138,1990-07-25,5.48,0.033309005,0.115051186,461000.0,-0.0479368400127394,-0.081742181
139,1990-07-26,5.53,0.217258795,0.129425858,468000.0,-0.0268148752261355,0.087832937
140,1990-07-27,5.68,0.282596871,0.155797269,465000.0,0.214985623430563,0.12679960200000004
141,1990-07-28,5.75,0.406039039,0.205962606,463000.0,0.255629888875808,0.200076433
142,1990-07-29,5.74,0.416540138,0.288021533,460000.0,0.233624639220778,0.128518605
143,1990-07-30,5.76,0.480032952,0.393300036,454000.0,0.234663362674552,0.086732916
144,1990-07-31,5.74,0.53752533,0.486667109,451000.0,0.238874999164918,0.05085822100000004
145,1990-08-01,5.64,0.474528926,0.5650399,451000.0,0.166237156259222,-0.09051097400000002
146,1990-08-02,5.61,0.413963486,0.604670665,448000.0,0.0907971188437062,-0.190707179
147,1990-08-03,5.54,0.38757423,0.616715822,447000.0,-0.0781695621138988,-0.22914159199999995
148,1990-08-04,5.4,0.241540828,0.597605414,436000.0,-0.166085020640009,-0.356064586
149,1990-08-05,5.35,0.373894772,0.545046733,424000.0,0.131822458163609,-0.17115196099999996
150,1990-08-06,4.79,0.01140905,0.457473434,410000.0,0.036386203159655,-0.44606438400000004
151,1990-08-07,4.99,0.36882766,0.33542549,400000.0,0.0322996077352958,0.03340217000000001
152,1990-08-08,4.76,0.287081554,0.188943259,390000.0,0.0452307528980551,0.09813829500000001
153,1990-08-09,4.45,0.1738727,0.04117316,380000.0,0.0512877614885825,0.13269954
154,1990-08-10,4.36,0.260445365,-0.00727531,373000.0,-0.0751856919393244,0.26772067499999996
155,1990-08-11,4.4,0.402426843,0.148657656,369000.0,0.086971468341831,0.25376918699999995
156,1990-08-12,4.37,0.439618943,0.300067232,363000.0,0.127247340879117,0.13955171099999997
157,1990-08-13,4.48,0.636793829,0.435836426,357000.0,0.139459087188649,0.20095740300000003
158,1990-08-14,4.5,0.73052717,0.541643206,354000.0,0.218203094345385,0.18888396399999996
159,1990-08-15,4.54,0.798177762,0.594895344,351000.0,0.302982554600614,0.20328241800000002
160,1990-08-16,4.61,0.909902924,0.579035735,354000.0,0.400700586496007,0.3308671889999999
161,1990-08-17,4.72,0.952884131,0.489799529,350000.0,0.518975929636199,0.463084602
162,1990-08-18,4.53,0.806404737,0.349662384,345000.0,0.437907885523068,0.45674235300000005
163,1990-08-19,4.23,0.570507976,0.213884968,340000.0,0.318763480744169,0.356623008
164,1990-08-20,3.55,-0.0155981,0.083293274,331000.0,0.299998093892476,-0.098891374
165,1990-08-21,3.82,0.363875233,-0.013598653,324000.0,0.199123934737607,0.37747388600000004
166,1990-08-22,3.38,0.0742113,-0.050401115,320000.0,0.08891125613648,0.124612415
167,1990-08-23,3.27,0.052355249,-0.023209691,311000.0,0.0695637241568461,0.07556494
168,1990-08-24,3.04,-0.067086662,0.029470628,305000.0,-0.261848774964673,-0.09655729
169,1990-08-25,2.94,-0.069017847,0.101432411,299000.0,-0.335428698237903,-0.170450258
170,1990-08-26,2.98,0.068750653,0.195094412,294000.0,-0.399952006894206,-0.126343759
171,1990-08-27,3.17,0.331586885,0.289153133,293000.0,-0.103046869264047,0.04243375199999999
172,1990-08-28,3.33,0.498606776,0.36244406,291000.0,-0.02076585637793,0.13616271599999996
173,1990-08-30,2.98,0.027270973,0.438298039,299000.0,-0.0955323135353384,-0.411027066
174,1990-08-31,3.55,0.621813488,0.435800452,306000.0,0.119998571346076,0.18601303600000002
175,1990-09-01,3.63,0.588754092,0.419934764,315000.0,0.173763478387984,0.16881932799999994
176,1990-09-02,3.38,0.232584363,0.391576426,323000.0,0.228492043216813,-0.158992063
177,1990-09-03,3.62,0.287426994,0.340435436,327000.0,0.313437967902444,-0.05300844199999999
178,1990-09-04,3.48,0.07985839,0.265430748,329000.0,0.314632394135825,-0.185572358
179,1990-09-05,3.5,0.037262201,0.161586558,333000.0,0.221101166153864,-0.124324357
180,1990-09-06,3.44,0.00649579,0.080429607,327000.0,0.339800131929709,-0.073933817
181,1990-09-07,3.69,0.314539616,0.17597038,325000.0,0.21564567079513,0.138569236
182,1990-09-08,3.84,0.535113826,0.330282501,324000.0,0.052686129272853,0.204831325
183,1990-09-09,3.83,0.551652872,0.475789709,321000.0,-0.0318594504403394,0.07586316300000001
184,1990-09-10,3.86,0.625266946,0.588625631,318000.0,0.0039702482087358,0.03664131500000001
185,1990-09-11,3.94,0.749368584,0.654473554,315000.0,0.128329100551629,0.09489502999999999
186,1990-09-12,4.09,0.931745326,0.668289649,305000.0,0.406338840152246,0.26345567700000005
187,1990-09-13,3.93,0.914037856,0.617577158,302000.0,0.194765139047397,0.29646069799999997
188,1990-09-14,3.89,0.908760026,0.50696101,302000.0,0.205384030935419,0.401799016
189,1990-09-15,3.77,0.775579911,0.366008844,320000.0,0.209258419701871,0.409571067
190,1990-09-16,3.7,0.423341913,0.239628505,317000.0,0.133957989216397,0.18371340800000002
191,1990-09-17,3.44,0.190930918,0.112826326,315000.0,0.101401072907865,0.078104592
192,1990-09-18,3.2,-0.048360585,0.032682779,312000.0,0.0290905458316156,-0.081043364
193,1990-09-19,3.11,-0.02472793,0.056310192,303000.0,0.0720816048376574,-0.081038122
194,1990-09-20,3.16,0.187076558,0.106795576,297000.0,0.0461841133606696,0.080280982
195,1990-09-21,3.24,0.347558992,0.162140073,288000.0,0.126142413879657,0.18541891900000002
196,1990-09-22,3.13,0.3698882,0.254169628,284000.0,-0.0253953661052319,0.11571857200000002
197,1990-09-23,3.15,0.458018456,0.362889063,278000.0,-0.0520314244749952,0.095129393
198,1990-09-24,3.31,0.703911873,0.457452792,273000.0,-0.17109640830265,0.24645908100000002
199,1990-09-25,3.01,0.479606337,0.518146039,274000.0,-0.0725489133376799,-0.03853970200000001
200,1990-09-26,3.12,0.574778999,0.532937231,274000.0,-0.000449067363366,0.041841767999999946
201,1990-09-27,2.98,0.428576616,0.511541248,271000.0,0.0416831336393955,-0.08296463199999998
202,1990-09-28,3.05,0.542697084,0.507736315,265000.0,0.10826540476302,0.034960769
203,1990-09-29,3.13,0.696355544,0.492649163,267000.0,0.306782295942767,0.203706381
204,1990-09-30,3.48,1.024763219,0.458777558,267000.0,0.44467448416306,0.565985661
205,1990-10-01,3.1,0.622372062,0.417226484,265000.0,0.362361269023532,0.20514557799999994
206,1990-10-02,2.97,0.501430257,0.369464628,264000.0,0.416787444113673,0.13196562899999997
207,1990-10-03,3.03,0.561828767,0.357330344,265000.0,0.575254447433435,0.20449842299999993
208,1990-10-04,2.86,0.43890576,0.454665605,261000.0,0.382740335868773,-0.015759844999999995
209,1990-10-05,3.04,0.640759349,0.525687284,259000.0,0.155717035587203,0.115072065
210,1990-10-06,3.11,0.766684774,0.66519522,258000.0,-0.067314355060878,0.10148955400000004
211,1990-10-07,3.32,1.001522691,0.791320932,257000.0,-0.0236579446913909,0.21020175899999993
212,1990-10-08,3.25,0.952156534,0.871727164,256000.0,0.0476152611821376,0.08042936999999994
213,1990-10-09,3.44,1.158753589,0.899256419,255000.0,0.0899688635070415,0.25949717000000005
214,1990-10-10,3.26,0.993195603,0.865459972,246000.0,0.270180141486406,0.12773563099999996
215,1990-10-11,3.09,0.948887624,0.768015037,240000.0,-0.116441387783483,0.18087258700000008
216,1990-10-12,2.95,0.894255029,0.618066402,242000.0,-0.100065971017946,0.276188627
217,1990-10-13,2.73,0.634692993,0.447086887,263000.0,-0.16257225513672,0.18760610600000005
218,1990-10-14,2.87,0.454653823,0.298485055,280000.0,-0.0174745575998635,0.156168768
219,1990-10-15,2.72,0.025316597,0.157053456,290000.0,-0.107920178089777,-0.131736859
220,1990-10-16,3.09,0.256687777,0.154404266,308000.0,-0.0052330166771755,0.102283511
221,1990-10-17,3.64,0.538120891,0.252204428,317000.0,0.205983198686449,0.28591646300000007
222,1990-10-18,3.65,0.419942017,0.342787995,325000.0,0.138837168367098,0.07715402199999999
223,1990-10-19,4.0,0.644616258,0.42580151,328000.0,0.176170017763043,0.218814748
224,1990-10-20,4.11,0.742375951,0.501638792,330000.0,0.301931017285164,0.24073715900000003
225,1990-10-21,4.28,0.850223897,0.613643185,335000.0,0.232668625728007,0.23658071199999997
226,1990-10-22,4.5,1.034543119,0.701130471,342000.0,0.556136850994006,0.33341264800000003
227,1990-10-23,4.17,0.626951276,0.745670181,354000.0,0.0999863622021528,-0.11871890500000004
228,1990-10-24,4.35,0.634404826,0.733460032,360000.0,0.176240513227438,-0.09905520599999995
229,1990-10-25,4.16,0.357167621,0.678802124,368000.0,-0.0562685085719368,-0.32163450299999996
230,1990-10-26,4.2,0.269915729,0.597584749,372000.0,-0.140768919814321,-0.32766902000000003
231,1990-10-27,4.1,0.111257754,0.546957091,366000.0,-0.111559006325168,-0.435699337
232,1990-10-28,3.96,0.048781917,0.507820537,362000.0,-0.0938203774291841,-0.45903861999999995
233,1990-10-29,3.92,0.047802837,0.473059209,355000.0,0.0220023486035234,-0.425256372
234,1990-10-30,3.88,0.079484924,0.496270277,351000.0,0.0180363100043029,-0.41678535299999997
235,1990-10-31,3.92,0.196838202,0.607254052,347000.0,0.0486986880592782,-0.41041585
236,1990-11-01,4.13,0.448716769,0.732348718,337000.0,0.212652875693534,-0.283631949
237,1990-11-02,4.46,0.927756576,0.837379486,349000.0,0.313117312355419,0.09037709000000005
238,1990-11-03,4.5,0.820164314,0.892600401,345000.0,0.325146541894005,-0.07243608700000004
239,1990-11-04,4.59,0.984881911,0.987516085,345000.0,0.424791811535157,-0.002634173999999989
240,1990-11-05,4.76,1.17434318,1.029789952,346000.0,0.350383804221899,0.14455322799999992
241,1990-11-06,4.71,1.109707846,1.009426139,350000.0,0.307782099331123,0.10028170700000016
242,1990-11-07,4.43,0.774420008,0.923356073,343000.0,0.171304289372768,-0.148936065
243,1990-11-08,4.27,0.71623441,0.779342936,333000.0,0.447660041206817,-0.06310852600000005
244,1990-11-09,4.73,1.304191073,0.594614304,323000.0,0.966834399660788,0.7095767689999999
245,1990-11-10,3.37,0.100135902,0.390805374,311000.0,-0.238872599597591,-0.290669472
246,1990-11-11,3.06,-0.025309513,0.21446095,298000.0,-0.260980514640951,-0.23977046300000002
247,1990-11-12,2.9,-0.026849925,0.164519523,287000.0,-0.306039923746327,-0.191369448
248,1990-11-13,3.15,0.363391184,0.28087327,283000.0,-0.0313673869175494,0.08251791399999997
249,1990-11-14,3.25,0.507517111,0.39623966,279000.0,-0.0899902854267583,0.11127745099999997
250,1990-11-15,3.35,0.682816182,0.502139717,279000.0,-0.054811692814788,0.180676465
251,1990-11-16,3.33,0.671784366,0.592702399,276000.0,0.0144094250860829,0.07908196700000003
252,1990-11-17,3.38,0.779091965,0.654525365,273000.0,-0.032045829103478,0.12456659999999997
253,1990-11-18,3.43,0.852218991,0.744844151,269000.0,0.0278078199953596,0.10737483999999997
254,1990-11-19,3.58,1.082537171,0.807835639,277000.0,0.0612386704818194,0.274701532
255,1990-11-20,3.48,0.883337843,0.822689151,282000.0,0.0897409252766549,0.060648692000000004
256,1990-11-21,3.64,0.96986288,0.779807438,286000.0,0.263232291585105,0.19005544200000002
257,1990-11-22,3.66,0.938211455,0.683336619,292000.0,0.358926838253326,0.25487483600000005
258,1990-11-23,3.63,0.820367186,0.559645167,296000.0,0.426977162567333,0.260722019
259,1990-11-26,3.12,0.290012733,0.403088989,288000.0,0.358892778055049,-0.11307625599999999
260,1990-11-27,3.28,0.478797892,0.491829852,282000.0,0.698562763921497,-0.013031960000000009
261,1990-11-28,3.47,0.75819796,0.599305134,277000.0,0.948660886341466,0.158892826
262,1990-11-29,3.42,0.804099252,0.719434416,269000.0,0.498530216531423,0.08466483599999997
263,1990-11-30,3.62,1.101886743,0.827499793,269000.0,0.174526218526249,0.2743869499999999
264,1990-12-01,3.74,1.221873154,0.885289598,272000.0,0.354391445319745,0.3365835560000001
265,1990-12-02,4.01,1.447101614,0.903206031,281000.0,0.338380129556486,0.543895583
266,1990-12-03,4.15,1.501091505,0.900632157,291000.0,0.654864519083453,0.600459348
267,1990-12-04,3.98,1.177271147,0.826619676,299000.0,0.385533027042244,0.35065147099999994
268,1990-12-05,3.7,0.779728367,0.697106137,297000.0,-0.181221058632529,0.08262223000000002
269,1990-12-06,3.19,0.30889415,0.527638481,300000.0,-0.0239843681767074,-0.21874433100000001
270,1990-12-07,3.33,0.404356856,0.33294176,314000.0,0.39563721293741,0.07141509600000001
271,1990-12-08,3.31,0.171111241,0.129220943,329000.0,-0.0313655530144069,0.04189029799999999
272,1990-12-09,3.03,-0.371049785,0.044487419,343000.0,-0.325067858513671,-0.41553720400000005
273,1990-12-10,3.37,-0.252164279,0.116427082,360000.0,-0.440780304748169,-0.368591361
274,1990-12-11,3.91,0.034115603,0.219222286,378000.0,-0.139612589900184,-0.185106683
275,1990-12-12,4.42,0.275785145,0.339741549,404000.0,0.188259919783136,-0.06395640399999997
276,1990-12-13,4.73,0.197564366,0.449232779,427000.0,-0.036839423910401,-0.25166841300000004
277,1990-12-14,5.03,0.154154216,0.534392455,447000.0,0.0394927260020201,-0.380238239
278,1990-12-15,5.21,0.035436517,0.584856087,454000.0,-0.0575515953037682,-0.54941957
279,1990-12-16,5.26,0.040958131,0.619119895,455000.0,0.0589774440702864,-0.578161764
280,1990-12-17,5.31,0.015377961,0.652921248,453000.0,0.280000369390371,-0.637543287
281,1990-12-18,5.44,0.254766699,0.638150723,440000.0,0.562016547528612,-0.383384024
282,1990-12-19,5.16,0.14395623,0.572488915,425000.0,0.38930673217532,-0.42853268499999997
283,1990-12-20,4.86,0.08565089,0.453473096,408000.0,0.306153065455642,-0.36782220600000004
284,1990-12-21,4.57,0.056912972,0.30377398,405000.0,0.361744886149697,-0.246861008
285,1990-12-22,4.69,0.140320864,0.145274776,418000.0,0.537165866096245,-0.004953912000000005
286,1990-12-23,5.0,0.343556403,0.009973385,458000.0,0.765652156298027,0.333583018
287,1990-12-24,5.73,0.389720882,0.092506982,510000.0,-0.125334899442378,0.2972139
288,1990-12-25,6.94,0.824037882,0.207665804,572000.0,-0.137391047618131,0.616372078
289,1990-12-26,8.42,1.379185074,0.327512593,628000.0,-0.0619517360610977,1.051672481
290,1990-12-27,9.49,1.613834151,0.439255734,665000.0,-0.0315769135004429,1.174578417
291,1990-12-28,10.24,1.811905862,0.527864856,724000.0,-0.0886696968330597,1.2840410059999998
292,1990-12-29,10.89,1.581803996,0.568612504,763000.0,0.0140482317873918,1.0131914920000002
293,1990-12-30,11.44,1.550041746,0.554345055,798000.0,0.063058969930705,0.995696691
294,1990-12-31,11.77,1.362289786,0.53171919,835000.0,-0.0130408100942152,0.830570596
295,1991-01-01,12.09,1.299248386,0.936278575,862000.0,0.0240849828069756,0.3629698109999999
296,1991-01-02,12.52,1.255686987,0.765457626,891000.0,0.0920448751889991,0.49022936100000003
297,1991-01-03,12.97,1.389764399,0.603621505,921000.0,0.0858034272299733,0.7861428939999999
298,1991-01-04,13.13,1.081359255,0.472421884,982000.0,0.0871534888130128,0.6089373709999999
299,1991-01-05,13.4,0.390406647,0.37362444,1023000.0,0.2570902889477,0.016782206999999993
300,1991-01-06,13.59,-0.04890039,0.336852267,1069000.0,0.208117848589302,-0.385752657
301,1991-01-07,13.74,-0.674719075,0.352189487,1094000.0,0.306261332597818,-1.026908562
302,1991-01-08,13.9,-0.860224159,0.338899588,1110000.0,0.118942084549849,-1.199123747
303,1991-01-09,14.26,-0.802463478,0.307533862,1125000.0,0.181510211252677,-1.10999734
304,1991-01-10,14.86,-0.425179824,0.277001502,1145000.0,0.940056059809749,-0.702181326
305,1991-01-11,15.05,-0.384975088,0.266865386,1173000.0,1.07971643090982,-0.651840474
306,1991-01-12,15.17,-0.675422263,0.284453642,1193000.0,0.739865331906816,-0.959875905
307,1991-01-13,15.28,-0.7143339,0.339945613,1210000.0,0.1641917589545,-1.054279513
308,1991-01-14,15.55,-0.875963867,0.422051634,1225000.0,0.068726257683623,-1.298015501
309,1991-01-15,15.79,-0.725308563,0.538987975,1235000.0,0.777664188578691,-1.264296538
310,1991-01-16,15.95,-0.711774162,0.670023282,1255000.0,0.563966560498358,-1.381797444
311,1991-01-17,16.16,2.968309847,0.789528893,1265000.0,-0.0931226626275609,2.178780954
312,1991-01-18,16.54,3.06879736,0.89219386,1275000.0,0.136661999995449,2.1766035
313,1991-01-19,16.9,3.637682252,0.978097877,1286000.0,0.598112291820693,2.6595843749999997
314,1991-01-20,16.81,3.525766232,1.135350449,1292000.0,0.113999647829833,2.390415783
315,1991-01-21,16.88,3.565109774,1.28392896,1295000.0,-0.111606632253559,2.2811808140000003
316,1991-01-22,16.82,3.488862454,1.40589524,1303000.0,-0.277253551371118,2.082967214
317,1991-01-23,16.93,3.476594691,1.494749067,1303000.0,0.0006636923509208,1.9818456239999998
318,1991-01-24,17.02,3.574362589,1.525450472,1300000.0,0.339148121472116,2.0489121170000004
319,1991-01-25,17.0,3.541014556,1.494150575,1295000.0,0.0827982361345759,2.046863981
320,1991-01-26,16.88,3.356505685,1.408525441,1294000.0,0.0742789289097089,1.947980244
321,1991-01-27,16.67,3.203244797,1.383902235,1285000.0,0.636926489074054,1.8193425619999999
322,1991-01-28,16.66,3.117824046,1.286252883,1272000.0,0.658842249740502,1.831571163
323,1991-01-29,16.46,2.936319222,1.160462342,1261000.0,0.493678241774846,1.7758568799999999
324,1991-01-30,16.31,2.808885425,1.004448997,1250000.0,0.661686300784603,1.8044364280000003
325,1991-01-31,16.03,-0.814494635,0.822652973,1237000.0,0.465214587374299,-1.6371476079999998
326,1991-02-01,15.62,-1.024299621,0.638239646,1218000.0,0.112191562275208,-1.662539267
327,1991-02-02,15.22,-1.156470915,0.46405182,1163000.0,0.167521773827239,-1.6205227350000002
328,1991-02-03,14.88,-0.795012074,0.409916886,1100000.0,0.0532651193812834,-1.20492896
329,1991-02-04,14.33,-0.440099351,0.406240888,1044000.0,0.237037349874902,-0.8463402390000001
330,1991-02-05,13.89,-0.044005352,0.378337306,1000000.0,0.610199306364862,-0.422342658
331,1991-02-06,13.38,0.019286642,0.335407701,957000.0,0.562112825270652,-0.316121059
332,1991-02-07,12.68,-0.026346876,0.300231562,913000.0,0.30643922930757,-0.326578438
333,1991-02-08,11.98,-0.030758297,0.30090391,869000.0,0.143366131693871,-0.331662207
334,1991-02-09,11.48,0.065308346,0.330704505,825000.0,0.027192723020718,-0.26539615899999996
335,1991-02-10,11.12,0.386135957,0.385189411,773000.0,-0.0149613130267182,0.0009465459999999926
336,1991-02-11,10.78,0.847280322,0.475384497,725000.0,-0.0211595259949686,0.371895825
337,1991-02-12,10.57,1.362139972,0.588930995,710000.0,-0.0195182816067698,0.773208977
338,1991-02-13,10.35,1.405025944,0.712503432,700000.0,0.41861927631897,0.6925225119999999
339,1991-02-14,10.35,1.539254373,0.835099797,699000.0,0.405342422643152,0.7041545759999999
340,1991-02-15,10.28,1.492053145,0.921267123,699000.0,0.207391946887851,0.5707860220000001
341,1991-02-16,10.15,1.310704707,0.975764164,701000.0,-0.381246350684331,0.334940543
342,1991-02-17,10.44,1.519775955,1.085165297,708000.0,0.0181321779660068,0.434610658
343,1991-02-18,10.68,1.550898437,1.254710142,717000.0,0.256451087836191,0.2961882950000001
344,1991-02-19,11.04,1.826651868,1.393012824,727000.0,0.423176698184945,0.433639044
345,1991-02-20,11.48,2.071222642,1.509422687,760000.0,0.271618267824111,0.5617999549999999
346,1991-02-21,11.96,2.113729127,1.57503766,779000.0,-0.0880821541253055,0.538691467
347,1991-02-22,11.97,1.92288425,1.589233159,800000.0,-0.0525121495809658,0.3336510910000001
348,1991-02-23,11.9,1.492481043,1.554842457,836000.0,-0.345421469662453,-0.06236141399999995
349,1991-02-24,12.02,1.034687753,1.484669404,860000.0,-0.152384773715508,-0.44998165099999987
350,1991-02-25,12.35,1.004955113,1.463326047,881000.0,0.0041244493011993,-0.45837093399999995
351,1991-02-26,12.38,0.876928586,1.379637914,892000.0,-0.128699511421686,-0.5027093279999999
352,1991-02-27,12.44,0.812502119,1.258925326,899000.0,-0.14229642928055,-0.44642320699999993
353,1991-02-28,12.67,0.788271382,1.094129231,910000.0,0.343654919155349,-0.3058578489999999
354,1991-03-01,12.99,0.880294575,0.897390682,919000.0,1.55130642936936,-0.017096107000000083
355,1991-03-02,13.06,0.879332568,0.729419857,935000.0,1.10607228682751,0.14991271100000003
356,1991-03-03,13.12,0.813477907,0.685054927,950000.0,0.828458669242454,0.12842297999999996
357,1991-03-04,13.08,0.344753918,0.648555118,963000.0,-0.0551887373241937,-0.3038012
358,1991-03-05,13.17,0.372935741,0.603078366,971000.0,-0.0449039857773404,-0.230142625
